country_name,country_code,indicator_code,value,year,region,income_group
Belize,BLZ,SE.PRM.ENRR,123.13,1996,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,108.53,1983,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,111.17,2003,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,113.02,2009,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,113.14,2015,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,115.07,1993,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,80.79,2015,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,57.82,1986,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,76.52,2005,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,70.59,2001,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,78.38,2012,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,80.16,2013,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,75.37,2007,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.TER.ENRR,17.03,2006,Latin America & Caribbean,Upper middle income
Palau,PLW,SE.PRM.ENRR,102.21,2005,East Asia & Pacific,High income
Palau,PLW,SE.ADT.LITR.ZS,99.5,2013,East Asia & Pacific,High income
Palau,PLW,SE.ADT.LITR.ZS,96.59,2015,East Asia & Pacific,High income
Qatar,QAT,SE.PRM.ENRR,105.08,2004,Middle East & North Africa,High income
Qatar,QAT,SE.PRM.ENRR,117.07,1981,Middle East & North Africa,High income
Qatar,QAT,SE.PRM.ENRR,118.79,1983,Middle East & North Africa,High income
Qatar,QAT,SE.PRM.ENRR,110.52,2003,Middle East & North Africa,High income
Qatar,QAT,SE.PRM.ENRR,110.46,1985,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,80.69,1992,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,83.8,2014,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,99.1,2005,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,34.93,1971,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,91.67,2009,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,93.98,2006,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,41.01,1973,Middle East & North Africa,High income
Qatar,QAT,SE.SEC.ENRR,88.75,1993,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,9.81,1981,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,24.03,1996,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,17.27,2004,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,17.32,2006,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,20.02,1991,Middle East & North Africa,High income
Qatar,QAT,SE.TER.ENRR,25.11,1998,Middle East & North Africa,High income
Qatar,QAT,SE.XPD.TOTL.GD.ZS,4.02,2011,Middle East & North Africa,High income
Qatar,QAT,SE.XPD.TOTL.GD.ZS,4.23,2008,Middle East & North Africa,High income
Qatar,QAT,SE.XPD.TOTL.GD.ZS,3.61,2014,Middle East & North Africa,High income
Samoa,WSM,SE.PRM.ENRR,100.32,1986,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.PRM.ENRR,109.37,2005,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.PRM.ENRR,108.6,2006,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.PRM.ENRR,96.58,2000,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.PRM.ENRR,100.11,1995,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.PRM.ENRR,99.35,1996,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.SEC.ENRR,70.21,1977,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.SEC.ENRR,70.78,1978,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.SEC.ENRR,85.71,2012,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.TER.ENRR,7.56,2000,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.TER.ENRR,1.69,1975,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.TER.ENRR,9.09,1998,East Asia & Pacific,Lower middle income
Samoa,WSM,SE.ADT.LITR.ZS,97.94,1991,East Asia & Pacific,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,1.34,1986,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,2.13,2011,South Asia,Lower middle income
Bangladesh,BGD,SE.XPD.TOTL.GD.ZS,2.12,2000,South Asia,Lower middle income
Bulgaria,BGR,SE.PRM.ENRR,104.99,2002,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,101.54,2008,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,94.88,1993,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,99.37,2013,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,100.38,2007,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.PRM.ENRR,107.41,1985,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,95.4,1975,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,100.88,2014,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,90.44,1994,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,102.53,1989,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,93.18,2012,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,98.88,2013,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,91.94,1983,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,92.15,1984,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.SEC.ENRR,93.23,1993,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,22.58,1988,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,54.11,2009,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,15.54,1972,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,18.34,1979,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,59.63,2011,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,73.93,2015,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,44.49,2000,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.TER.ENRR,18.74,1986,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,4.45,1990,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,3.91,2006,Europe & Central Asia,Upper middle income
Bulgaria,BGR,SE.XPD.TOTL.GD.ZS,3.4,2001,Europe & Central Asia,Upper middle income
Spain,ESP,SE.PRM.ENRR,103.16,2005,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,106.41,1993,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,104.35,1998,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,109.15,1984,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,104.64,1992,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,104.03,2001,Europe & Central Asia,High income
Spain,ESP,SE.PRM.ENRR,104.48,1990,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,82.13,1979,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,107.8,1999,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,103.14,1988,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,84.85,1980,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,106.09,1998,Europe & Central Asia,High income
Spain,ESP,SE.SEC.ENRR,98.35,1986,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,22.46,1982,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,22.45,1978,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,85.55,2012,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,78.67,2010,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,44.11,1994,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,20.8,1979,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,28.55,1986,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,21.99,1980,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,73.73,2009,Europe & Central Asia,High income
Spain,ESP,SE.TER.ENRR,26.13,1985,Europe & Central Asia,High income
Spain,ESP,SE.ADT.LITR.ZS,98.25,2016,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,2.34,1979,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,4.43,2012,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,3.57,1989,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,4.12,2001,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,3.85,1992,Europe & Central Asia,High income
Spain,ESP,SE.XPD.TOTL.GD.ZS,2.08,1977,Europe & Central Asia,High income
Sudan,SDN,SE.PRM.ENRR,67.74,2011,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.PRM.ENRR,58.18,2001,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.SEC.ENRR,42.7,2013,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.TER.ENRR,16.92,2013,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.TER.ENRR,14.98,2010,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.TER.ENRR,14.4,2008,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.TER.ENRR,8.58,2003,Sub-Saharan Africa,Lower middle income
Sudan,SDN,SE.XPD.TOTL.GD.ZS,1.63,2004,Sub-Saharan Africa,Lower middle income
Tonga,TON,SE.PRM.ENRR,113.6,1998,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,120.12,1981,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,97.97,1972,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,112.65,1999,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,116.83,1976,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,118.29,1996,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,118.51,1984,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,108.06,2009,East Asia & Pacific,Lower middle income
Tonga,TON,SE.PRM.ENRR,108.34,2010,East Asia & Pacific,Lower middle income
Tonga,TON,SE.SEC.ENRR,101.51,2006,East Asia & Pacific,Lower middle income
Tonga,TON,SE.SEC.ENRR,86.58,1970,East Asia & Pacific,Lower middle income
Tonga,TON,SE.SEC.ENRR,105.6,2004,East Asia & Pacific,Lower middle income
Tonga,TON,SE.SEC.ENRR,86.07,1971,East Asia & Pacific,Lower middle income
Tonga,TON,SE.TER.ENRR,1.87,1979,East Asia & Pacific,Lower middle income
Tonga,TON,SE.ADT.LITR.ZS,98.91,1996,East Asia & Pacific,Lower middle income
Tonga,TON,SE.XPD.TOTL.GD.ZS,4.53,2001,East Asia & Pacific,Lower middle income
Japan,JPN,SE.XPD.TOTL.GD.ZS,4.74,1975,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,4.12,1974,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,3.59,2014,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,3.46,1995,East Asia & Pacific,High income
Japan,JPN,SE.XPD.TOTL.GD.ZS,5.67,1987,East Asia & Pacific,High income
Kenya,KEN,SE.PRM.ENRR,119.88,1980,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,108.97,2015,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,97.41,2001,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,71.8,1973,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,116.13,2012,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,109.29,1975,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.PRM.ENRR,107.42,2004,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.SEC.ENRR,47.9,2005,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.TER.ENRR,0.95,1973,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.TER.ENRR,0.93,1980,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.ADT.LITR.ZS,82.23,2000,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.68,1982,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,7.36,2005,Sub-Saharan Africa,Lower middle income
Kenya,KEN,SE.XPD.TOTL.GD.ZS,5.19,2000,Sub-Saharan Africa,Lower middle income
Libya,LBY,SE.PRM.ENRR,112.41,1972,Middle East & North Africa,Upper middle income
Libya,LBY,SE.PRM.ENRR,112.52,1981,Middle East & North Africa,Upper middle income
Libya,LBY,SE.PRM.ENRR,109.56,2003,Middle East & North Africa,Upper middle income
Libya,LBY,SE.SEC.ENRR,69.59,1980,Middle East & North Africa,Upper middle income
Libya,LBY,SE.SEC.ENRR,58.37,1977,Middle East & North Africa,Upper middle income
Libya,LBY,SE.SEC.ENRR,67.07,1979,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,59.21,2002,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,15.18,1992,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,9.04,1983,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,6.16,1977,Middle East & North Africa,Upper middle income
Libya,LBY,SE.TER.ENRR,6.43,1979,Middle East & North Africa,Upper middle income
Malta,MLT,SE.PRM.ENRR,100.11,2013,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,98.74,2012,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,106.45,1990,Europe & Central Asia,High income
Malta,MLT,SE.PRM.ENRR,96.12,2007,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,102.48,2005,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,98.61,2006,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,77.92,1986,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,81.23,1990,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,100.14,2008,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,85.15,1994,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,69.72,1978,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,78.73,1989,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,93.85,2012,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,89.75,2000,Europe & Central Asia,High income
Malta,MLT,SE.SEC.ENRR,68.69,1981,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,39.78,2011,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,5.68,1986,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,4.73,1984,Europe & Central Asia,High income
Malta,MLT,SE.TER.ENRR,8.35,1975,Europe & Central Asia,High income
Malta,MLT,SE.ADT.LITR.ZS,87.87,1995,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,3.92,1991,Europe & Central Asia,High income
Malta,MLT,SE.XPD.TOTL.GD.ZS,3.83,1990,Europe & Central Asia,High income
Nauru,NRU,SE.PRM.ENRR,87.86,2003,East Asia & Pacific,High income
Nauru,NRU,SE.PRM.ENRR,104.99,2014,East Asia & Pacific,High income
Nauru,NRU,SE.PRM.ENRR,92.96,2008,East Asia & Pacific,High income
Nauru,NRU,SE.SEC.ENRR,63.62,2006,East Asia & Pacific,High income
Nauru,NRU,SE.SEC.ENRR,44.66,2001,East Asia & Pacific,High income
Nauru,NRU,SE.SEC.ENRR,53.54,2007,East Asia & Pacific,High income
Angola,AGO,SE.PRM.ENRR,69.37,1992,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.PRM.ENRR,75.02,1985,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.SEC.ENRR,8.13,1973,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.SEC.ENRR,6.23,1971,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.SEC.ENRR,7.09,1972,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.TER.ENRR,2.95,2003,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.TER.ENRR,0.57,1991,Sub-Saharan Africa,Lower middle income
Angola,AGO,SE.TER.ENRR,0.55,1989,Sub-Saharan Africa,Lower middle income
Belize,BLZ,SE.PRM.ENRR,112.03,2013,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,113.1,1988,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,108.47,1977,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,112.4,2001,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,112.89,2004,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.PRM.ENRR,107.26,1976,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,76.03,2011,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,67.97,2000,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,74.84,2008,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.SEC.ENRR,74.44,2009,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.TER.ENRR,19.1,2008,Latin America & Caribbean,Upper middle income
Belize,BLZ,SE.TER.ENRR,22.41,2009,Latin America & Caribbean,Upper middle income
Bhutan,BTN,SE.PRM.ENRR,96.75,2016,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,55.95,1988,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,59.28,1994,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,59.22,1984,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,36.54,1979,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,20.14,1970,South Asia,Lower middle income
Bhutan,BTN,SE.PRM.ENRR,103.06,2008,South Asia,Lower middle income
Bhutan,BTN,SE.SEC.ENRR,84.2,2014,South Asia,Lower middle income
Bhutan,BTN,SE.SEC.ENRR,12.0,1984,South Asia,Lower middle income
Bhutan,BTN,SE.SEC.ENRR,56.48,2008,South Asia,Lower middle income
Bhutan,BTN,SE.SEC.ENRR,66.11,2010,South Asia,Lower middle income
